direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1372612,box inc,0,0,1,0,20150129,hercules technology growth capital inc,120919115007460,,male,
,,1372612,box inc,1,0,0,0,20150129,warrior padmasree,120919115007562,,male,
,,1372612,box inc,1,0,0,0,20150129,evan dana l,120919115007559,,female,
,,1372612,box inc,0,1,0,0,20150129,mannie jeff,120919115007556,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20150129,younger graham r,120919115007552,EVP Worldwide Field Operations,male,
,,1372612,box inc,0,1,0,0,20150129,mcgoff peter m,120919115007548,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,1,1,1,0,20150129,smith dylan c,120919115007543,Chief Financial Officer,male,
,,1372612,box inc,1,1,1,0,20150129,levin daniel j,120919115007540,President & COO,male,
,,1372612,box inc,1,1,1,0,20150129,levie aaron,120919115007538,Chief Executive Officer,male,
,,1372612,box inc,1,0,1,0,20150129,o'driscoll rory,120919115007526,,male,
,,1372612,box inc,0,0,1,0.0,20150129,weller harry r,118143115001640,,male,
,,1372612,box inc,0,0,1,0.0,20150129,viswanathan ravi,118143115001649,,male,
,,1372612,box inc,0,0,1,0.0,20150129,barrett m james,118143115001648,,male,
,,1372612,box inc,0,0,1,0.0,20150129,barris peter j,118143115001647,,male,
,,1372612,box inc,0,0,1,0.0,20150129,baskett forest,118143115001646,,male,
,,1372612,box inc,0,0,1,0.0,20150129,drant ryan d,118143115001645,,male,
,,1372612,box inc,0,0,1,0.0,20150129,kerins patrick j,118143115001644,,male,
,,1372612,box inc,0,0,1,0.0,20150129,kolluri krishna kittu,118143115001643,,male,
,,1372612,box inc,0,0,1,0.0,20150129,mott david m,118143115001642,,male,
,,1372612,box inc,0,0,1,0.0,20150129,sandell scott d,118143115001641,,male,
,,1372612,box inc,1,0,1,0,20150130,krausz steven m,154853815000011,,male,
,,1372612,box inc,0,1,0,0,20150324,mannie jeff,120919115029044,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20150324,mcgoff peter m,120919115029045,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20150324,younger graham r,120919115029046,EVP Worldwide Field Operations,male,
,,1372612,box inc,1,1,1,0,20150619,levin daniel j,120919115055184,President & COO,male,
,,1372612,box inc,0,1,0,0,20150619,mcgoff peter m,120919115055185,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,1,1,1,0,20150619,smith dylan c,120919115055186,Chief Financial Officer,male,
,,1372612,box inc,0,1,0,0,20150623,mannie jeff,120919115055781,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20150623,mcgoff peter m,120919115055782,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20150623,younger graham r,120919115055783,EVP Worldwide Field Operations,male,
,,1372612,box inc,1,0,0,0,20150625,evan dana l,120919115056579,,female,
,,1372612,box inc,1,0,0,0,20150625,warrior padmasree,120919115056580,,male,
,,1372612,box inc,1,0,0,0,20150625,stein josh,120919115056581,,male,
,,1372612,box inc,1,0,1,0,20150625,o'driscoll rory,120919115056582,,male,
,,1372612,box inc,1,0,1,0,20150625,krausz steven m,120919115056587,,male,
,,1372612,box inc,1,0,0,0,20150922,stein josh,120919115071933,,male,
,,1372612,box inc,0,1,0,0,20150922,younger graham r,120919115071932,EVP Worldwide Field Operations,male,
,,1372612,box inc,0,1,0,0,20150922,mcgoff peter m,120919115071931,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20150922,mannie jeff,120919115071930,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20150922,mannie jeff,120919115071930,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20150922,younger graham r,120919115071932,EVP Worldwide Field Operations,male,
,,1372612,box inc,1,0,0,0,20150922,stein josh,120919115071933,,male,
,,1372612,box inc,0,1,0,0,20150922,mcgoff peter m,120919115071931,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,1,0,0,0,20150929,stein josh,120919115072500,,male,
,,1372612,box inc,1,0,0,0,20150929,stein josh,120919115072500,,male,
,,1372612,box inc,1,0,0,0,20151001,stein josh,120919115072882,,male,
,,1372612,box inc,1,0,0,0,20151006,stein josh,120919115074441,,male,
,,1372612,box inc,1,1,1,0,20151007,levie aaron,120919115074784,Chief Executive Officer,male,
,,1372612,box inc,1,1,1,0,20151008,levie aaron,120919115074826,Chief Executive Officer,male,
,,1372612,box inc,1,1,1,0,20151009,levie aaron,120919115074977,Chief Executive Officer,male,
,,1372612,box inc,1,0,0,0,20151009,stein josh,120919115074979,,male,
,,1372612,box inc,1,0,0,0,20151211,evan dana l,120919115084822,,female,
,,1372612,box inc,0,1,0,0,20151222,mannie jeff,120919115086748,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20151222,mcgoff peter m,120919115086749,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20151222,younger graham r,120919115086750,EVP Worldwide Field Operations,male,
,,1372612,box inc,0,1,0,0,20160322,younger graham r,120919116110099,EVP Worldwide Field Operations,male,
,,1372612,box inc,0,1,0,0,20160322,mcgoff peter m,120919116110100,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20160322,mannie jeff,120919116110101,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,1,0,0,0,20160408,stein josh,120919116113807,,male,
,,1372612,box inc,0,1,0,0,20160418,mannie jeff,120919116114616,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20160526,mcgoff peter m,120919116123809,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,1,1,0,0,20160526,levin daniel j,120919116123808,President & COO,male,
,,1372612,box inc,0,1,0,0,20160526,mannie jeff,120919116123811,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,0,1,0,0,20160526,younger graham r,120919116123810,EVP Worldwide Field Operations,male,
,,1372612,box inc,1,1,0,0,20160613,levin daniel j,120919116127473,President & COO,male,
,,1372612,box inc,0,1,0,0,20160622,mcgoff peter m,120919116129297,"SVP, Gen. Counsel & Secretary",male,
,,1372612,box inc,0,1,0,0,20160622,younger graham r,120919116129298,EVP Worldwide Field Operations,male,
,,1372612,box inc,0,1,0,0,20160622,mannie jeff,120919116129299,VP Controller & Chief Acct Ofr,male,
,,1372612,box inc,1,0,0,0,20160624,evan dana l,120919116129614,,female,
,,1372612,box inc,1,0,1,0,20160624,krausz steven m,120919116129615,,male,
,,1372612,box inc,1,0,1,0,20160624,o'driscoll rory,120919116129616,,male,
