direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
3512.0,,1821393,"aaron's company, inc.",1,0,0,0,20201214,barrett kelly hefner,182139320000055,,female,
7360.0,,1821393,"aaron's company, inc.",1,0,0,0,20201214,ehmer walter g,182139320000056,,male,
11582.0,1000.0,1821393,"aaron's company, inc.",1,0,0,0,20201214,harris hubert l. jr.,182139320000057,,male,
166527.0,,1821393,"aaron's company, inc.",1,1,0,0,20201214,lindsay douglas a,182139320000058,Chief Executive Officer,male,
57625.0,,1821393,"aaron's company, inc.",0,1,0,0,20201214,olsen stephen w,182139320000059,President,male,
274772.0,,1821393,"aaron's company, inc.",1,0,0,0,20201214,robinson john w,182139320000060,,male,
15921.0,1.6813,1821393,"aaron's company, inc.",0,1,0,0,20201214,sinclair robert p jr,182139320000061,Corporate Controller and CAO,male,
25085.0,1119.1814,1821393,"aaron's company, inc.",0,1,0,0,20201214,wall christopher k,182139320000062,Chief Financial Officer,male,
403704.0,,1821393,"aaron's company, inc.",1,0,0,0,20201217,robinson john w,182139320000064,,male,
69895.0,,1821393,"aaron's company, inc.",0,1,0,0,20210304,olsen stephen w,182139321000020,President,male,
32765.0,119.0,1821393,"aaron's company, inc.",0,1,0,0,20210304,wall christopher k,182139321000019,Chief Financial Officer,male,
220917.0,,1821393,"aaron's company, inc.",1,1,0,0,20210304,lindsay douglas a,182139321000018,Chief Executive Officer,male,
7290.0,,1821393,"aaron's company, inc.",0,1,0,0,20210304,george rachel g,182139321000017,"EVP, Gen Counsel/Corp Sec",female,
60927.0,,1821393,"aaron's company, inc.",0,1,0,0,20210309,olsen stephen w,182139321000026,President,male,
30169.0,119.0,1821393,"aaron's company, inc.",0,1,0,0,20210309,wall christopher k,182139321000028,Chief Financial Officer,male,
195634.0,,1821393,"aaron's company, inc.",1,1,0,0,20210309,lindsay douglas a,182139321000025,Chief Executive Officer,male,
13660.0,2.0,1821393,"aaron's company, inc.",0,1,0,0,20210309,sinclair robert p jr,182139321000027,Corporate Controller and CAO,male,
2427.0,,1821393,"aaron's company, inc.",1,0,0,0,20210504,moore marvonia p,182139321000057,,male,34169998.0
2427.0,,1821393,"aaron's company, inc.",1,0,0,0,20210504,bailey laura n,182139321000055,,female,34169998.0
2427.0,,1821393,"aaron's company, inc.",1,0,0,0,20210504,johnson timothy a,182139321000056,,male,34169998.0
368704.0,,1821393,"aaron's company, inc.",1,0,0,0,20210528,robinson john w,182139321000062,,male,34169998.0
16049.0,1000.0,1821393,"aaron's company, inc.",1,0,0,0,20210827,harris hubert l. jr.,182139321000101,,male,32672565.0
6894.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,johnson timothy a,182139321000102,,male,32672565.0
6894.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,moore marvonia p,182139321000103,,male,32672565.0
7979.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,barrett kelly hefner,182139321000099,,female,32672565.0
11827.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,ehmer walter g,182139321000100,,male,32672565.0
338171.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,robinson john w,182139321000104,,male,32672565.0
6894.0,,1821393,"aaron's company, inc.",1,0,0,0,20210827,bailey laura n,182139321000098,,female,32672565.0
11979.0,,1821393,"aaron's company, inc.",1,0,0,0,20211105,barrett kelly hefner,182139321000119,,female,31483247.0
8857.0,,1821393,"aaron's company, inc.",1,0,0,0,20211116,moore marvonia p,182139321000122,,male,31483247.0
8857.0,,1821393,"aaron's company, inc.",1,0,0,0,20211116,moore marvonia p,182139321000121,,male,31483247.0
303171.0,,1821393,"aaron's company, inc.",1,0,0,0,20211129,robinson john w,182139321000124,,male,31483247.0
2000.0,,1821393,"aaron's company, inc.",1,0,0,0,20211202,harris hubert l. jr.,182139321000126,,male,31483247.0
42099.0,,1821393,"aaron's company, inc.",0,1,0,0,20220301,george rachel g,182139322000020,"EVP, Gen Counsel/Corp Sec",female,31483247.0
13782.0,,1821393,"aaron's company, inc.",0,1,0,0,20220301,noe douglass l,182139322000021,"VP, Corporate Controller",male,31483247.0
68530.0,121.0,1821393,"aaron's company, inc.",0,1,0,0,20220301,wall christopher k,182139322000022,Chief Financial Officer,male,31483247.0
393100.0,,1821393,"aaron's company, inc.",1,1,0,0,20220301,lindsay douglas a,182139322000024,Chief Executive Officer,male,31483247.0
113517.0,,1821393,"aaron's company, inc.",0,1,0,0,20220301,olsen stephen w,182139322000023,President,male,31483247.0
969.0,,1821393,"aaron's company, inc.",0,1,0,0,20220304,wall christopher k,182139322000028,Chief Financial Officer,male,31483247.0
99428.0,,1821393,"aaron's company, inc.",0,1,0,0,20220309,olsen stephen w,182139322000034,President,male,31483247.0
38865.0,,1821393,"aaron's company, inc.",0,1,0,0,20220309,george rachel g,182139322000035,"EVP, Gen Counsel/Corp Sec",female,31483247.0
345262.0,,1821393,"aaron's company, inc.",1,1,0,0,20220309,lindsay douglas a,182139322000036,Chief Executive Officer,male,31483247.0
13021.0,,1821393,"aaron's company, inc.",0,1,0,0,20220309,noe douglass l,182139322000037,"VP, Corporate Controller",male,31483247.0
61489.0,,1821393,"aaron's company, inc.",0,1,0,0,20220309,wall christopher k,182139322000038,Chief Financial Officer,male,31483247.0
13226.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,bailey laura n,182139322000071,,female,30708802.0
309503.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,robinson john w,182139322000072,,male,30708802.0
13226.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,johnson timothy a,182139322000073,,male,30708802.0
22381.0,2000.0,1821393,"aaron's company, inc.",1,0,0,0,20220506,harris hubert l. jr.,182139322000069,,male,30708802.0
18159.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,ehmer walter g,182139322000068,,male,30708802.0
18311.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,barrett kelly hefner,182139322000067,,female,30708802.0
15189.0,,1821393,"aaron's company, inc.",1,0,0,0,20220506,moore marvonia p,182139322000070,,male,30708802.0
104885.0,,1821393,"aaron's company, inc.",0,1,0,0,20230308,olsen stephen w,182139323000016,President,male,30780478.0
16600.0,,1821393,"aaron's company, inc.",0,1,0,0,20230308,noe douglass l,182139323000015,"VP, Corporate Controller",male,30780478.0
373713.0,,1821393,"aaron's company, inc.",1,1,0,0,20230308,lindsay douglas a,182139323000014,Chief Executive Officer,male,30780478.0
46049.0,,1821393,"aaron's company, inc.",0,1,0,0,20230308,george rachel g,182139323000013,"EVP, Gen Counsel/Corp Sec",female,30780478.0
66506.0,1171.0,1821393,"aaron's company, inc.",0,1,0,0,20230308,wall christopher k,182139323000012,Chief Financial Officer,male,30780478.0
29340.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,barrett kelly hefner,182139323000042,,female,30908711.0
320532.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,robinson john w,182139323000046,,male,30908711.0
24255.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,bailey laura n,182139323000048,,female,30908711.0
26218.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,moore marvonia p,182139323000050,,male,30908711.0
29188.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,ehmer walter g,182139323000038,,male,30908711.0
24255.0,,1821393,"aaron's company, inc.",1,0,0,0,20230504,johnson timothy a,182139323000044,,male,30908711.0
33410.0,2000.0,1821393,"aaron's company, inc.",1,0,0,0,20230504,harris hubert l. jr.,182139323000040,,male,30908711.0
295532.0,,1821393,"aaron's company, inc.",1,0,0,0,20230608,robinson john w,182139323000054,,male,30908711.0
12893.0,,1821393,"aaron's company, inc.",1,0,0,0,20231002,malkoski kristine kay,182139323000085,,female,30869006.0
12893.0,,1821393,"aaron's company, inc.",1,0,0,0,20231002,bacdayan wangdali,182139323000084,,male,30869006.0
7500.0,,1821393,"aaron's company, inc.",0,1,0,0,20231113,george rachel g,182139323000101,"EVP, Gen Counsel/Corp Sec",female,30329287.0
26600.0,,1821393,"aaron's company, inc.",0,1,0,0,20231113,noe douglass l,182139323000103,"VP, Corporate Controller",male,30329287.0
32893.0,,1821393,"aaron's company, inc.",1,0,0,0,20231113,bacdayan wangdali,182139323000102,,male,30329287.0
423713.0,,1821393,"aaron's company, inc.",1,1,0,0,20231114,lindsay douglas a,182139323000105,Chief Executive Officer,male,30329287.0
44255.0,,1821393,"aaron's company, inc.",1,0,0,0,20231115,johnson timothy a,182139323000107,,male,30329287.0
94885.0,,1821393,"aaron's company, inc.",0,1,0,0,20231214,olsen stephen w,182139323000109,President,male,30329287.0
46549.0,7500.0,1821393,"aaron's company, inc.",0,1,0,0,20240110,george rachel g,182139324000002,"EVP, Gen Counsel/Corp Sec",female,30329287.0
68747.0,,1821393,"aaron's company, inc.",0,1,0,0,20240306,falkenstein russell,182139324000029,"EVP, COO, Lease-to-Own",male,30329287.0
36269.0,,1821393,"aaron's company, inc.",0,1,0,0,20240306,noe douglass l,182139324000028,"VP, Corporate Controller",male,30329287.0
76936.0,7500.0,1821393,"aaron's company, inc.",0,1,0,0,20240306,george rachel g,182139324000027,"EVP, Gen Counsel/Corp Sec",female,30329287.0
92404.0,1563.0,1821393,"aaron's company, inc.",0,1,0,0,20240306,wall christopher k,182139324000026,Chief Financial Officer,male,30329287.0
134250.0,,1821393,"aaron's company, inc.",0,1,0,0,20240306,olsen stephen w,182139324000025,President,male,30329287.0
372782.0,,1821393,"aaron's company, inc.",1,1,0,0,20240311,lindsay douglas a,182139324000036,Chief Executive Officer,male,30329287.0
82718.0,1563.0,1821393,"aaron's company, inc.",0,1,0,0,20240311,wall christopher k,182139324000042,Chief Financial Officer,male,30329287.0
70884.0,7500.0,1821393,"aaron's company, inc.",0,1,0,0,20240311,george rachel g,182139324000041,"EVP, Gen Counsel/Corp Sec",female,30329287.0
33146.0,,1821393,"aaron's company, inc.",0,1,0,0,20240311,noe douglass l,182139324000039,"VP, Corporate Controller",male,30329287.0
120666.0,,1821393,"aaron's company, inc.",0,1,0,0,20240311,olsen stephen w,182139324000038,President,male,30329287.0
63091.0,,1821393,"aaron's company, inc.",0,1,0,0,20240311,falkenstein russell,182139324000037,"EVP, COO, Lease-to-Own",male,30329287.0
44004.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,moore marvonia p,182139324000096,,male,30625548.0
62041.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,johnson timothy a,182139324000095,,male,30625548.0
50679.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,bacdayan wangdali,182139324000094,,male,30625548.0
30679.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,malkoski kristine kay,182139324000093,,female,30625548.0
313318.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,robinson john w,182139324000092,,male,30625548.0
46974.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,ehmer walter g,182139324000091,,male,30625548.0
51196.0,2000.0,1821393,"aaron's company, inc.",1,0,0,0,20240520,harris hubert l. jr.,182139324000090,,male,30625548.0
47126.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,barrett kelly hefner,182139324000089,,female,30625548.0
42041.0,,1821393,"aaron's company, inc.",1,0,0,0,20240520,bailey laura n,182139324000097,,female,30625548.0
71384.0,7500.0,1821393,"aaron's company, inc.",0,1,0,0,20240710,george rachel g,182139324000104,"EVP, Gen Counsel/Corp Sec",female,30625548.0
0.0,,1821393,"aaron's company, inc.",1,1,0,0,20241007,lindsay douglas a,182139324000192,Chief Executive Officer,male,30712772.0
0.0,,1821393,"aaron's company, inc.",0,1,0,0,20241007,olsen stephen w,182139324000193,President,male,30712772.0
0.0,,1821393,"aaron's company, inc.",0,1,0,0,20241007,wall christopher k,182139324000194,Chief Financial Officer,male,30712772.0
0.0,,1821393,"aaron's company, inc.",0,1,0,0,20241007,george rachel g,182139324000195,"EVP, Gen Counsel/Corp Sec",female,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,bacdayan wangdali,182139324000205,,male,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,robinson john w,182139324000204,,male,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,moore marvonia p,182139324000203,,male,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,malkoski kristine kay,182139324000202,,female,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,johnson timothy a,182139324000201,,male,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,harris hubert l. jr.,182139324000200,,male,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,barrett kelly hefner,182139324000199,,female,30712772.0
0.0,,1821393,"aaron's company, inc.",1,0,0,0,20241007,bailey laura n,182139324000198,,female,30712772.0
0.0,,1821393,"aaron's company, inc.",0,1,0,0,20241007,falkenstein russell,182139324000196,"EVP, COO, Lease-to-Own",male,30712772.0
0.0,,1821393,"aaron's company, inc.",0,1,0,0,20241007,noe douglass l,182139324000197,"VP, Corporate Controller",male,30712772.0
