direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20100114,hsiao jane ph d,120919110003256,,female,
,,876378,"safestitch medical, inc.",1.0,1.0,0.0,0.0,20100114,spragens jeffrey g,120919110003257,President and CEO,male,
,,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20100218,spragens jeffrey g,120919110010505,President and CEO,male,
,,876378,"safestitch medical, inc.",0.0,0.0,1.0,0.0,20100218,frost phillip md et al,120919110010511,,male,
,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20100218,hsiao jane ph d,120919110010508,,female,
,,876378,"safestitch medical, inc.",0.0,1.0,0.0,0.0,20100218,davis stewart b,120919110010489,COO,male,
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20100218,rubin steven d,120919110010497,,male,
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20100218,pfenniger richard c jr,120919110010476,,male,
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20100218,chen chao c,120919110010474,,male,
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20100218,wayne kevin,120919110010471,,male,
,,876378,"safestitch medical, inc.",0.0,1.0,0.0,0.0,20100218,jackson adam s,120919110010484,Chief Financial Officer,male,
1360000.0,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20100617,hsiao jane ph d,120919110034745,,female,
1000.0,,876378,"safestitch medical, inc.",0.0,1.0,0.0,0.0,20100624,davis stewart b,120919110035636,COO,male,
1913470.0,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20100913,hsiao jane ph d,120919110045967,,female,
1858647.0,,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20100913,spragens jeffrey g,120919110045969,President and CEO,male,
1860647.0,1133833.0,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20100924,spragens jeffrey g,120919110047480,President and CEO,male,
700000.0,1407046.0,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20100930,filipi charles,120919110048124,Chief Medical Officer,male,
1862647.0,1133833.0,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20101005,spragens jeffrey g,120919110049423,President and CEO,male,
,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20110311,hsiao jane ph d,120919111017435,,female,28003755.0
,,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20110311,spragens jeffrey g,120919111017428,President and CEO,male,28003755.0
,,876378,"safestitch medical, inc.",0.0,0.0,1.0,0.0,20110311,frost phillip md et al,120919111017430,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20110311,pfenniger richard c jr,120919111017425,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20110311,wayne kevin,120919111017417,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20110311,rubin steven d,120919111017423,,male,28003755.0
,,876378,"safestitch medical, inc.",0.0,1.0,0.0,0.0,20110311,martin james joseph,120919111017427,Chief Financial Officer,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20110311,chen chao c,120919111017422,,male,28003755.0
1875147.0,1133833.0,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20110415,spragens jeffrey g,120919111023006,President and CEO,male,28003755.0
,,876378,"safestitch medical, inc.",0.0,0.0,1.0,0.0,20120217,frost phillip md et al,120919112011466,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20120217,hsiao jane ph d,120919112011464,,female,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20120217,chen chao c,120919112011452,,male,28003755.0
,,876378,"safestitch medical, inc.",0.0,1.0,0.0,0.0,20120217,martin james joseph,120919112011458,Chief Financial Officer,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20120217,rubin steven d,120919112011453,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20120217,wayne kevin,120919112011450,,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20120217,spragens jeffrey g,120919112011462,President and CEO,male,28003755.0
,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20120221,pfenniger richard c jr,120919112011495,,male,28003755.0
2125147.0,1133833.0,876378,"safestitch medical, inc.",1.0,1.0,1.0,0.0,20120222,spragens jeffrey g,120919112012132,President and CEO,male,28003755.0
7303965.0,1913470.0,876378,"safestitch medical, inc.",1.0,0.0,1.0,1.0,20120222,hsiao jane ph d,120919112012138,,female,28003755.0
240000.0,,876378,"safestitch medical, inc.",1.0,0.0,0.0,0.0,20120222,pfenniger richard c jr,120919112012129,,male,28003755.0
