filing_date,component,url,ownerOrg,name,cik
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1289945/000128994525000008/spok-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Spok Holdings, Inc",1289945
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/884144/000088414425000012/asur-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,ASURE SOFTWARE INC,884144
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1575793/000141057825000218/watt-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,Energous Corp,1575793
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/895447/000095017025043195/scvl-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,SHOE CARNIVAL INC,895447
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1378950/000137895025000036/prts-20241228x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"CarParts.com, Inc.",1378950
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/81018/000008101825000004/psco-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,PUBLIC SERVICE CO OF COLORADO,81018
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1031235/000095017025045186/self-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"Global Self Storage, Inc.",1031235
2024-11-22,domestic,https://www.sec.gov/Archives/edgar/data/854775/000085477524000033/dgii-20240930.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,DIGI INTERNATIONAL INC,854775
2025-02-12,domestic,https://www.sec.gov/Archives/edgar/data/45012/000004501225000010/hal-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,HALLIBURTON CO,45012
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1185348/000118534825000006/praa-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,PRA GROUP INC,1185348
2025-02-07,domestic,https://www.sec.gov/Archives/edgar/data/1354866/000143774925003081/byrn20241130_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,Byrna Technologies Inc.,1354866
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1846084/000095017025034279/jetmf-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,Global Crossing Airlines Group Inc.,1846084
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1823406/000095017025043249/afbi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"Affinity Bancshares, Inc.",1823406
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1017303/000114036125010065/ef20039038_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,TRANSACT TECHNOLOGIES INC,1017303
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/23194/000095017025024783/crk-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,COMSTOCK RESOURCES INC,23194
2024-11-29,domestic,https://www.sec.gov/Archives/edgar/data/1343009/000168316824008433/cnbx_i10k-83124.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,CNBX Pharmaceuticals Inc.,1343009
2025-02-19,domestic,https://www.sec.gov/Archives/edgar/data/1837686/000183768625000024/vmeo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Vimeo, Inc.",1837686
2025-03-05,domestic,https://www.sec.gov/Archives/edgar/data/1165002/000116500225000022/whg-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,WESTWOOD HOLDINGS GROUP INC,1165002
2025-02-18,domestic,https://www.sec.gov/Archives/edgar/data/1657853/000165785325000015/htz-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"HERTZ GLOBAL HOLDINGS, INC",1657853
2025-02-18,domestic,https://www.sec.gov/Archives/edgar/data/47129/000165785325000015/htz-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,HERTZ CORP,47129
2025-02-13,domestic,https://www.sec.gov/Archives/edgar/data/875320/000087532025000053/vrtx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,VERTEX PHARMACEUTICALS INC / MA,875320
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1724965/000095017025028223/talo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,TALOS ENERGY INC.,1724965
2024-05-31,domestic,https://www.sec.gov/Archives/edgar/data/1617867/000143774924018932/amix20240331_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Autonomix Medical, Inc.",1617867
2024-05-21,domestic,https://www.sec.gov/Archives/edgar/data/1302215/000130221524000028/hli-20240331.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"HOULIHAN LOKEY, INC.",1302215
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/1901440/000190144025000012/uls-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,UL Solutions Inc.,1901440
2025-02-19,domestic,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/aal-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,American Airlines Group Inc.,6201
2025-02-19,domestic,https://www.sec.gov/Archives/edgar/data/4515/000000620125000010/aal-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,"AMERICAN AIRLINES, INC.",4515
2025-02-18,domestic,https://www.sec.gov/Archives/edgar/data/1163165/000116316525000012/cop-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,CONOCOPHILLIPS,1163165
2024-05-31,domestic,https://www.sec.gov/Archives/edgar/data/1497253/000095017024067301/onvo-20240331.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"ORGANOVO HOLDINGS, INC.",1497253
2024-09-12,domestic,https://www.sec.gov/Archives/edgar/data/1066194/000155837024012767/egan-20240630x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,EGAIN Corp,1066194
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/868780/000086878025000009/dorm-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,"Dorman Products, Inc.",868780
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1929561/000192956125000044/rxo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,"RXO, Inc.",1929561
2025-03-03,domestic,https://www.sec.gov/Archives/edgar/data/1439725/000095017025030835/bdsx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,BIODESIX INC,1439725
2025-03-12,domestic,https://www.sec.gov/Archives/edgar/data/1080340/000149315225009931/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"MANHATTAN BRIDGE CAPITAL, INC",1080340
2024-11-15,domestic,https://www.sec.gov/Archives/edgar/data/4127/000000412724000131/swks-20240927.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,"SKYWORKS SOLUTIONS, INC.",4127
2025-02-14,domestic,https://www.sec.gov/Archives/edgar/data/731012/000073101225000032/hcsg-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,HEALTHCARE SERVICES GROUP INC,731012
2025-03-12,domestic,https://www.sec.gov/Archives/edgar/data/1966494/000095017025037929/crgx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"CARGO Therapeutics, Inc.",1966494
2025-03-10,domestic,https://www.sec.gov/Archives/edgar/data/1020710/000102071025000036/dxpe-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,DXP ENTERPRISES INC,1020710
2025-03-13,domestic,https://www.sec.gov/Archives/edgar/data/1740279/000095017025038738/inab-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"IN8BIO, INC.",1740279
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/1636422/000163642225000028/hcat-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Health Catalyst, Inc.",1636422
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/59527/000005952725000006/leco-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,LINCOLN ELECTRIC HOLDINGS INC,59527
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1800315/000095017025041981/glto-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Galecto, Inc.",1800315
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1133869/000155837025003707/capr-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"CAPRICOR THERAPEUTICS, INC.",1133869
2025-02-14,domestic,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/uber-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,"Uber Technologies, Inc",1543151
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1111485/000095017025026681/rxst-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"RxSight, Inc.",1111485
2025-03-14,domestic,https://www.sec.gov/Archives/edgar/data/1356093/000143774925007738/crex20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"CREATIVE REALITIES, INC.",1356093
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/886744/000095017025027982/gern-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,GERON CORP,886744
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1810182/000095017025034761/alxo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,ALX ONCOLOGY HOLDINGS INC,1810182
2025-02-28,domestic,https://www.sec.gov/Archives/edgar/data/1723128/000172312825000012/amrx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Amneal Pharmaceuticals, Inc.",1723128
2025-02-07,domestic,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/aptv-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,Aptiv PLC,1521332
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1810019/000181001925000043/rxt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Rackspace Technology, Inc.",1810019
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/9326/000162828025007202/bcpc-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,BALCHEM CORP,9326
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1936224/000095017025043326/srfm-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,SURF AIR MOBILITY INC.,1936224
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1835856/000162828025013683/aurcu-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,Better Home & Finance Holding Co,1835856
2025-03-11,domestic,https://www.sec.gov/Archives/edgar/data/1816708/000162828025012035/owlt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Owlet, Inc.",1816708
2025-02-14,domestic,https://www.sec.gov/Archives/edgar/data/1101215/000110121525000031/bfh-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"BREAD FINANCIAL HOLDINGS, INC.",1101215
2024-10-15,domestic,https://www.sec.gov/Archives/edgar/data/1325670/000155837024013277/frst-20231231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,Primis Financial Corp.,1325670
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1657788/000155837025001800/krp-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,"Kimbell Royalty Partners, LP",1657788
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1024795/000095017025026703/hlio-20241228.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,"HELIOS TECHNOLOGIES, INC.",1024795
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736/rvmd-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Revolution Medicines, Inc.",1628171
2025-03-11,domestic,https://www.sec.gov/Archives/edgar/data/1818502/000181850225000003/opfi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,OppFi Inc.,1818502
2024-09-24,domestic,https://www.sec.gov/Archives/edgar/data/1832161/000149315224037866/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"VIP Play, Inc.",1832161
2024-06-17,domestic,https://www.sec.gov/Archives/edgar/data/57131/000005713124000028/lzb-20240427.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,LA-Z-BOY INC,57131
2025-03-07,domestic,https://www.sec.gov/Archives/edgar/data/1062822/000106282225000013/lxrx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"LEXICON PHARMACEUTICALS, INC.",1062822
2024-05-30,domestic,https://www.sec.gov/Archives/edgar/data/1824403/000141057824000975/rsvr-20240331x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"Reservoir Media, Inc.",1824403
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1272842/000095017025029234/airg-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,AIRGAIN INC,1272842
2024-12-27,domestic,https://www.sec.gov/Archives/edgar/data/12040/000117494724001397/bdl-20240928.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,FLANIGANS ENTERPRISES INC,12040
2025-03-11,domestic,https://www.sec.gov/Archives/edgar/data/1337013/000162828025012095/infu-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"InfuSystem Holdings, Inc",1337013
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"DOLLAR TREE, INC.",935703
2024-07-30,domestic,https://www.sec.gov/Archives/edgar/data/711377/000095017024087670/neog-20240531.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,NEOGEN CORP,711377
2025-01-21,domestic,https://www.sec.gov/Archives/edgar/data/876167/000087616725000010/prgs-20241130.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,PROGRESS SOFTWARE CORP /MA,876167
2024-06-14,domestic,https://www.sec.gov/Archives/edgar/data/14693/000001469324000086/bfb-20240430.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,BROWN FORMAN CORP,14693
2024-07-19,domestic,https://www.sec.gov/Archives/edgar/data/1443611/000147793224004300/sing_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,SinglePoint Inc.,1443611
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1596967/000095017025029070/mc-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,Moelis & Co,1596967
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/828146/000141057825000511/link-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,INTERLINK ELECTRONICS INC,828146
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1410098/000101376225001852/ea0234537-10k_cormedix.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,CorMedix Inc.,1410098
2024-10-10,domestic,https://www.sec.gov/Archives/edgar/data/74046/000007404624000061/odc-20240731.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,Oil-Dri Corp of America,74046
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/874238/000087423825000025/strl-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"STERLING INFRASTRUCTURE, INC.",874238
2025-02-13,domestic,https://www.sec.gov/Archives/edgar/data/877212/000087721225000027/zbra-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,ZEBRA TECHNOLOGIES CORP,877212
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/1606498/000160649825000024/avns-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"AVANOS MEDICAL, INC.",1606498
2024-08-02,domestic,https://www.sec.gov/Archives/edgar/data/1591698/000159169824000151/pcty-20240630.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Paylocity Holding Corp,1591698
2024-12-19,domestic,https://www.sec.gov/Archives/edgar/data/1802974/000180297424000053/avo-20241031.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Mission Produce, Inc.",1802974
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1213809/000143774925009350/dyai20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,DYADIC INTERNATIONAL INC,1213809
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1123852/000112385225000005/nspm-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,NORTHERN STATES POWER CO,1123852
2025-03-11,domestic,https://www.sec.gov/Archives/edgar/data/1010086/000143774925007056/siga20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,SIGA TECHNOLOGIES INC,1010086
2025-03-05,domestic,https://www.sec.gov/Archives/edgar/data/1554818/000168316825001357/auddia_i10k-123124.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,AUDDIA INC.,1554818
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1865782/000095017025034196/btsg-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"BrightSpring Health Services, Inc.",1865782
2025-02-14,domestic,https://www.sec.gov/Archives/edgar/data/855658/000143774925003987/lscc20241228_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,LATTICE SEMICONDUCTOR CORP,855658
2024-08-23,domestic,https://www.sec.gov/Archives/edgar/data/896156/000143774924027664/eth20240630_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,ETHAN ALLEN INTERIORS INC,896156
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1626115/000095017025029132/pjt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,PJT Partners Inc.,1626115
2025-03-14,domestic,https://www.sec.gov/Archives/edgar/data/1758021/000162828025012816/krt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,Karat Packaging Inc.,1758021
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1984060/000095017025026740/aesi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,Atlas Energy Solutions Inc.,1984060
2025-02-28,domestic,https://www.sec.gov/Archives/edgar/data/1632970/000163297025000018/ahr-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"American Healthcare REIT, Inc.",1632970
2025-03-07,domestic,https://www.sec.gov/Archives/edgar/data/1604464/000095017025035507/atra-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Atara Biotherapeutics, Inc.",1604464
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1847367/000184736725000012/tmb-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,ALUMIS INC.,1847367
2024-05-30,domestic,https://www.sec.gov/Archives/edgar/data/1737927/000095017024066240/cgc-20240331.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Canopy Growth Corp,1737927
2024-05-07,domestic,https://www.sec.gov/Archives/edgar/data/1590496/000121390024040309/ea0203967-10k_aerkomm.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Aerkomm Inc.,1590496
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1826000/000182600025000035/lat-20231231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"Latch, Inc.",1826000
2024-11-25,domestic,https://www.sec.gov/Archives/edgar/data/1869974/000149315224047661/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Ocean Biomedical, Inc.",1869974
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/1438533/000143853325000010/tvtx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Travere Therapeutics, Inc.",1438533
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/76605/000007660525000062/patk-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,PATRICK INDUSTRIES INC,76605
2025-03-10,domestic,https://www.sec.gov/Archives/edgar/data/1668243/000143774925006842/urgn20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,UroGen Pharma Ltd.,1668243
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1851194/000095017025029245/vtyx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Ventyx Biosciences, Inc.",1851194
2025-03-10,domestic,https://www.sec.gov/Archives/edgar/data/1749723/000174972325000029/nfe-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,New Fortress Energy Inc.,1749723
2025-02-12,domestic,https://www.sec.gov/Archives/edgar/data/310764/000031076425000023/syk-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,STRYKER CORP,310764
2025-03-04,domestic,https://www.sec.gov/Archives/edgar/data/1514281/000151428125000026/mitt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"AG Mortgage Investment Trust, Inc.",1514281
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/78814/000007881425000015/pbi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,PITNEY BOWES INC /DE/,78814
2025-02-07,domestic,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/gd-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,GENERAL DYNAMICS CORP,40533
2025-03-04,domestic,https://www.sec.gov/Archives/edgar/data/1034842/000155837025002169/rigl-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,RIGEL PHARMACEUTICALS INC,1034842
2025-02-24,domestic,https://www.sec.gov/Archives/edgar/data/1818874/000181887425000016/sofi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"SoFi Technologies, Inc.",1818874
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1761918/000095017025042682/eras-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Erasca, Inc.",1761918
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1787306/000178730625000029/arqt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Arcutis Biotherapeutics, Inc.",1787306
2025-02-13,domestic,https://www.sec.gov/Archives/edgar/data/1364479/000136447925000007/hri-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,HERC HOLDINGS INC,1364479
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1120914/000155837025001813/pdfs-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,PDF SOLUTIONS INC,1120914
2024-06-12,domestic,https://www.sec.gov/Archives/edgar/data/69733/000143774924020013/nath20240331_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"NATHANS FAMOUS, INC.",69733
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/1005757/000095017025023962/csgs-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,CSG SYSTEMS INTERNATIONAL INC,1005757
2025-03-07,domestic,https://www.sec.gov/Archives/edgar/data/1812727/000149315225009445/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"Reliance Global Group, Inc.",1812727
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1777835/000177783525000056/pwp-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,Perella Weinberg Partners,1777835
2025-01-30,domestic,https://www.sec.gov/Archives/edgar/data/1373715/000137371525000010/now-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"ServiceNow, Inc.",1373715
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1382821/000138282125000046/rdfn-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,Redfin Corp,1382821
2024-05-16,domestic,https://www.sec.gov/Archives/edgar/data/1604028/000160402824000011/wms-20240331.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"ADVANCED DRAINAGE SYSTEMS, INC.",1604028
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1827821/000162828025010942/forge-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Crypto Assets,"Forge Global Holdings, Inc.",1827821
2025-02-28,domestic,https://www.sec.gov/Archives/edgar/data/1206264/000120626425000058/sgi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,SOMNIGROUP INTERNATIONAL INC.,1206264
2025-03-14,domestic,https://www.sec.gov/Archives/edgar/data/1531152/000153115225000013/bj-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"BJ's Wholesale Club Holdings, Inc.",1531152
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/109657/000149315225007908/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"GT Biopharma, Inc.",109657
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/1514705/000151470525000004/sxc-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,"SunCoke Energy, Inc.",1514705
