filing_date,component,url,ownerOrg,name,cik
2025-02-28,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1692819/000169281925000013/vistra-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,Vistra Corp.,1692819
2025-03-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1058307/000143774925008787/nxpl20241231_10k.htm#:~:text=Supply%20chain%20constraints,,,1058307
2025-03-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1641281/000095017025043873/bolt-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,"Bolt Biotherapeutics, Inc.",1641281
2025-02-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1111711/000111171125000008/nix-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,NISOURCE INC.,1111711
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1388658/000138865825000028/irtc-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,"iRhythm Technologies, Inc.",1388658
2025-03-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1606909/000160690925000097/panl-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,Pangaea Logistics Solutions Ltd.,1606909
2025-02-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/797468/000079746825000029/oxy-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,OCCIDENTAL PETROLEUM CORP /DE/,797468
2024-12-10,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1772921/000177292124000101/onew-20240930.htm#:~:text=Supply%20chain%20constraints,Trade & Services,OneWater Marine Inc.,1772921
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1680247/000168024725000030/pump-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,ProPetro Holding Corp.,1680247
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/818479/000081847925000035/xray-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,DENTSPLY SIRONA Inc.,818479
2025-03-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/2025410/000095017025037939/saro-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,"StandardAero, Inc.",2025410
2025-03-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1598981/000164117225000290/form10-k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,SKYX Platforms Corp.,1598981
2025-02-10,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/enph-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,"Enphase Energy, Inc.",1463101
2025-02-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1286043/000128604325000014/krg-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,KITE REALTY GROUP TRUST,1286043
2025-02-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1636315/000128604325000014/krg-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,"Kite Realty Group, L.P.",1636315
2025-02-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1773751/000177375125000062/hims-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,"Hims & Hers Health, Inc.",1773751
2024-08-05,constraints_domestic,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/klac-20240630.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,KLA CORP,319201
2025-03-07,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1857853/000185785325000018/tra-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,"Traeger, Inc.",1857853
2025-03-06,constraints_domestic,https://www.sec.gov/Archives/edgar/data/76282/000007628225000013/pkoh-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,PARK OHIO HOLDINGS CORP,76282
2024-07-23,constraints_domestic,https://www.sec.gov/Archives/edgar/data/16160/000156276224000177/calm2024060110K.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,CAL-MAINE FOODS INC,16160
2025-02-28,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1065837/000095017025030016/skx-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,SKECHERS USA INC,1065837
2025-02-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/97134/000009713425000006/tnc-20241231.htm#:~:text=Supply%20chain%20constraints,Technology,TENNANT CO,97134
2024-12-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/27673/000155837024016174/jdcc-20241027x10k.htm#:~:text=Supply%20chain%20constraints,Finance,DEERE JOHN CAPITAL CORP,27673
2024-09-06,constraints_domestic,https://www.sec.gov/Archives/edgar/data/100378/000143774924028638/twin20240630_10k.htm#:~:text=Supply%20chain%20constraints,Technology,TWIN DISC INC,100378
2025-03-11,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1026655/000102665525000005/cmt-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,CORE MOLDING TECHNOLOGIES INC,1026655
2024-12-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/810136/000114036124049881/ef20035608_10k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,PHOTRONICS INC,810136
2024-12-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/825324/000121465924020434/gtim-20240924.htm#:~:text=Supply%20chain%20constraints,Trade & Services,Good Times Restaurants Inc.,825324
2024-11-29,constraints_domestic,https://www.sec.gov/Archives/edgar/data/866706/000141057824002064/ese-20240930x10k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,ESCO TECHNOLOGIES INC,866706
2025-02-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1177702/000095017025025702/saia-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,SAIA INC,1177702
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/92521/000009252125000009/sps-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,SOUTHWESTERN PUBLIC SERVICE CO,92521
2024-07-25,constraints_domestic,https://www.sec.gov/Archives/edgar/data/723254/000072325424000036/ctas-20240531.htm#:~:text=Supply%20chain%20constraints,Manufacturing,CINTAS CORP,723254
2024-12-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1357971/000141057824002104/esoa-20240930x10k.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,Energy Services of America CORP,1357971
2025-02-21,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1652535/000162828025006992/ichr-20241227.htm#:~:text=Supply%20chain%20constraints,Manufacturing,"ICHOR HOLDINGS, LTD.",1652535
2024-12-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1397016/000149315224050771/form10-k.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,Optex Systems Holdings Inc,1397016
2025-02-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1693256/000155837025001154/wttr-20241231x10k.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,"Select Water Solutions, Inc.",1693256
2024-09-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1138723/000095017024108118/aray-20240630.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,ACCURAY INC,1138723
2025-03-03,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1012477/000101247725000010/avdl-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,AVADEL PHARMACEUTICALS PLC,1012477
2025-03-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1750149/000095017025046096/ikt-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,"Inhibikase Therapeutics, Inc.",1750149
2025-02-14,constraints_domestic,https://www.sec.gov/Archives/edgar/data/910606/000095017025021359/reg-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,REGENCY CENTERS CORP,910606
2025-02-14,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1066247/000095017025021359/reg-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,REGENCY CENTERS LP,1066247
2025-03-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1827506/000182750625000027/trml-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,"Tourmaline Bio, Inc.",1827506
2024-05-29,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1596993/000159699324000030/lpg-20240331x10k.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,DORIAN LPG LTD.,1596993
2025-02-19,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1121788/000095017025022760/grmn-20241228.htm#:~:text=Supply%20chain%20constraints,Manufacturing,GARMIN LTD,1121788
2025-02-06,constraints_domestic,https://www.sec.gov/Archives/edgar/data/822416/000082241625000007/phm-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,PULTEGROUP INC/MI/,822416
2025-02-21,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1406666/000140666625000008/calx-20241231.htm#:~:text=Supply%20chain%20constraints,Technology,"CALIX, INC",1406666
2025-03-06,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1995807/000095017025034049/lb-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,LandBridge Co LLC,1995807
2025-03-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/839470/000155837025003382/wwr-20241231x10k.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,"WESTWATER RESOURCES, INC.",839470
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/81018/000008101825000004/psco-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,PUBLIC SERVICE CO OF COLORADO,81018
2025-01-10,constraints_domestic,https://www.sec.gov/Archives/edgar/data/315374/000155837025000129/hurc-20241031x10k.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,HURCO COMPANIES INC,315374
2025-02-26,constraints_domestic,https://www.sec.gov/Archives/edgar/data/84748/000008474825000026/rog-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,ROGERS CORP,84748
2025-03-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/864240/000143774925009524/sypr20241231_10k.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,SYPRIS SOLUTIONS INC,864240
2024-08-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/918965/000091896524000029/scsc-20240630.htm#:~:text=Supply%20chain%20constraints,Trade & Services,"SCANSOURCE, INC.",918965
2024-10-21,constraints_domestic,https://www.sec.gov/Archives/edgar/data/6955/000000695524000046/epac-20240831.htm#:~:text=Supply%20chain%20constraints,Technology,ENERPAC TOOL GROUP CORP,6955
2025-03-10,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1007587/000100758725000003/kvhi-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,KVH INDUSTRIES INC \DE\,1007587
2025-02-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/882835/000088283525000008/rop-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,ROPER TECHNOLOGIES INC,882835
2024-05-30,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1635088/000114036124028145/ef20026301_10k.htm#:~:text=Supply%20chain%20constraints,Life Sciences,Roivant Sciences Ltd.,1635088
2025-03-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1817004/000164117225000939/form10-k.htm#:~:text=Supply%20chain%20constraints,Trade & Services,"NEXTNRG, INC.",1817004
2024-08-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000035/coty-20240630.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,COTY INC.,1024305
2025-03-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1980088/000162828025012591/mnr-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,MACH NATURAL RESOURCES LP,1980088
2025-02-26,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1949543/000162828025008152/str-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,Sitio Royalties Corp.,1949543
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1064728/000106472825000018/btu-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,PEABODY ENERGY CORP,1064728
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1316835/000095017025023953/bldr-20241231.htm#:~:text=Supply%20chain%20constraints,Trade & Services,"Builders FirstSource, Inc.",1316835
2025-02-28,constraints_domestic,https://www.sec.gov/Archives/edgar/data/906465/000155837025001954/qcrh-20241231x10k.htm#:~:text=Supply%20chain%20constraints,Finance,QCR HOLDINGS INC,906465
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/945841/000094584125000032/pool-20241231.htm#:~:text=Supply%20chain%20constraints,Trade & Services,POOL CORP,945841
2025-03-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/917225/000165495425002628/xpl_10k.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,SOLITARIO RESOURCES CORP.,917225
2025-02-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/816956/000081695625000004/cnmd-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,CONMED Corp,816956
2025-03-26,constraints_domestic,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm#:~:text=Supply%20chain%20constraints,Trade & Services,"DOLLAR TREE, INC.",935703
2024-11-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/ffiv-20240930.htm#:~:text=Supply%20chain%20constraints,Technology,"F5, INC.",1048695
2025-02-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/931015/000162828025006009/pii-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,Polaris Inc.,931015
2025-03-04,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1641614/000155837025002098/pmts-20241231x10k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,CPI Card Group Inc.,1641614
2024-07-30,constraints_domestic,https://www.sec.gov/Archives/edgar/data/711377/000095017024087670/neog-20240531.htm#:~:text=Supply%20chain%20constraints,Life Sciences,NEOGEN CORP,711377
2025-02-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1411207/000095017025019379/alsn-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,Allison Transmission Holdings Inc,1411207
2025-03-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/828146/000141057825000511/link-20241231x10k.htm#:~:text=Supply%20chain%20constraints,Technology,INTERLINK ELECTRONICS INC,828146
2025-02-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/877212/000087721225000027/zbra-20241231.htm#:~:text=Supply%20chain%20constraints,Technology,ZEBRA TECHNOLOGIES CORP,877212
2025-02-25,constraints_domestic,https://www.sec.gov/Archives/edgar/data/949870/000095017025026756/sam-20241228.htm#:~:text=Supply%20chain%20constraints,Manufacturing,BOSTON BEER CO INC,949870
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/76605/000007660525000062/patk-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,PATRICK INDUSTRIES INC,76605
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1123852/000112385225000005/nspm-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,NORTHERN STATES POWER CO,1123852
2025-02-21,constraints_domestic,https://www.sec.gov/Archives/edgar/data/78814/000007881425000015/pbi-20241231.htm#:~:text=Supply%20chain%20constraints,Technology,PITNEY BOWES INC /DE/,78814
2025-02-14,constraints_domestic,https://www.sec.gov/Archives/edgar/data/855658/000143774925003987/lscc20241228_10k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,LATTICE SEMICONDUCTOR CORP,855658
2025-02-14,constraints_domestic,https://www.sec.gov/Archives/edgar/data/100122/000010012225000004/tep-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,TUCSON ELECTRIC POWER CO,100122
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/833079/000083307925000021/mth-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,Meritage Homes CORP,833079
2024-10-22,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1557798/000168316824007300/tianci_i10k-073124.htm#:~:text=Supply%20chain%20constraints,Technology,"Tianci International, Inc.",1557798
2024-08-05,constraints_domestic,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,PROCTER & GAMBLE Co,80424
2024-12-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/amat-20241027.htm#:~:text=Supply%20chain%20constraints,Manufacturing,APPLIED MATERIALS INC /DE,6951
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/827052/000082705225000022/eix-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,EDISON INTERNATIONAL,827052
2025-02-27,constraints_domestic,https://www.sec.gov/Archives/edgar/data/92103/000082705225000022/eix-20241231.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,SOUTHERN CALIFORNIA EDISON Co,92103
2025-02-28,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1744659/000095017025029514/akro-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,"Akero Therapeutics, Inc.",1744659
2025-03-03,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/mpwr20241231_10k.htm#:~:text=Supply%20chain%20constraints,Manufacturing,MONOLITHIC POWER SYSTEMS INC,1280452
2025-03-05,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1515156/000151515625000014/arq-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,"Arq, Inc.",1515156
2025-02-20,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1575515/000157551525000011/sfm-20241229.htm#:~:text=Supply%20chain%20constraints,Trade & Services,"Sprouts Farmers Market, Inc.",1575515
2025-02-25,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1649094/000164909425000028/pcvx-20241231.htm#:~:text=Supply%20chain%20constraints,Life Sciences,"Vaxcyte, Inc.",1649094
2025-03-05,constraints_domestic,https://www.sec.gov/Archives/edgar/data/8063/000000806325000017/atro-20241231.htm#:~:text=Supply%20chain%20constraints,Manufacturing,ASTRONICS CORP,8063
2024-09-12,constraints_domestic,https://www.sec.gov/Archives/edgar/data/34563/000003456324000070/farm-20240630.htm#:~:text=Supply%20chain%20constraints,Manufacturing,FARMER BROTHERS CO,34563
2025-02-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1364479/000136447925000007/hri-20241231.htm#:~:text=Supply%20chain%20constraints,Trade & Services,HERC HOLDINGS INC,1364479
2025-02-18,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/alle-20241231.htm#:~:text=Supply%20chain%20constraints,Trade & Services,Allegion plc,1579241
2024-08-23,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1511737/000151173724000053/ubnt-20240630.htm#:~:text=Supply%20chain%20constraints,Manufacturing,Ubiquiti Inc.,1511737
2025-03-11,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1018164/000101816425000027/wlfc-20241231.htm#:~:text=Supply%20chain%20constraints,Trade & Services,WILLIS LEASE FINANCE CORP,1018164
2024-08-29,constraints_domestic,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/lrcx-20240630.htm#:~:text=Supply%20chain%20constraints,Technology,LAM RESEARCH CORP,707549
2024-07-24,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/lw-20240526.htm#:~:text=Supply%20chain%20constraints,Manufacturing,"Lamb Weston Holdings, Inc.",1679273
2024-11-22,constraints_domestic,https://www.sec.gov/Archives/edgar/data/1674910/000167491024000152/vvv-20240930.htm#:~:text=Supply%20chain%20constraints,Energy & Transportation,VALVOLINE INC,1674910
2025-02-25,constraints_domestic,https://www.sec.gov/Archives/edgar/data/7431/000095017025026060/awi-20241231.htm#:~:text=Supply%20chain%20constraints,Industrial Applications and Services,ARMSTRONG WORLD INDUSTRIES INC,7431
2025-02-13,constraints_domestic,https://www.sec.gov/Archives/edgar/data/26324/000002632425000015/cw-20241231.htm#:~:text=Supply%20chain%20constraints,Technology,CURTISS WRIGHT CORP,26324
2025-02-28,constraints_domestic,https://www.sec.gov/Archives/edgar/data/907254/000090725425000022/bfs-20241231.htm#:~:text=Supply%20chain%20constraints,Real Estate & Construction,"SAUL CENTERS, INC.",907254
